sensor_id,timestamp,temperature,humidity,motion,fan,light
weather_api,2025-02-10 20:01:56,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:01:56,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:02:06,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:02:06,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:02:16,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:02:16,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:02:26,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:02:26,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:02:36,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:02:36,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:02:46,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:02:46,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:02:56,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:02:57,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:03:07,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:03:07,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:03:17,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:03:17,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:03:27,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:03:37,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:03:37,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:03:47,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:03:47,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 20:03:57,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:03:57,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:04:07,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:04:07,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:04:18,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:04:28,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:04:28,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:04:38,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:04:38,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:04:48,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:04:48,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:04:58,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:04:58,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:05:08,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:05:08,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:05:18,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:05:18,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:05:28,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:05:28,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:05:38,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:05:38,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:05:49,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:05:49,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:05:59,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:05:59,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:06:09,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:06:09,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:06:19,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:06:19,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:06:29,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:06:29,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:06:39,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:06:39,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:06:51,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:06:51,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:07:01,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:07:01,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:07:11,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:07:11,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:07:21,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:07:21,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:07:31,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:07:31,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:07:41,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:07:41,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:07:52,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:08:02,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:08:12,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:08:12,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:08:22,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:08:22,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:08:32,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:08:32,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:08:42,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:08:42,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:08:52,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:09:02,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:09:02,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:09:12,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:09:23,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:09:23,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:09:33,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:09:33,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:09:43,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:09:43,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:09:53,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:09:53,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:10:03,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:10:03,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:10:13,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:10:13,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:10:23,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:10:23,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:10:34,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:10:34,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:10:44,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:10:44,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:10:54,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:11:04,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:11:14,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:11:14,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:11:24,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:11:24,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:11:34,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:11:34,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:11:44,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:11:44,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:11:54,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:11:54,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:12:05,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:12:05,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:12:15,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 20:12:15,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:02:02,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 21:02:02,3.1,93,N/A,OFF,OFF
weather_api,2025-02-10 21:21:06,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:21:07,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:21:17,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:21:17,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:21:27,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:21:27,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:21:37,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:21:37,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:21:47,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:21:47,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:21:57,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:21:57,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:22:08,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:22:11,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:22:18,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:22:28,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:22:38,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:22:48,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:22:58,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:23:08,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:23:18,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:23:30,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:23:40,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:23:50,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:24:00,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:24:11,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:24:21,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:24:31,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:24:41,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:24:51,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:25:01,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:25:11,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:25:23,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:25:40,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:25:50,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:26:00,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:26:10,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:26:20,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:26:31,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:26:41,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:26:51,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:27:01,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:27:11,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:27:21,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:27:31,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:27:42,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:27:52,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:28:02,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:28:12,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:28:22,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:28:32,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:28:42,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:28:53,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:29:03,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:29:14,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:29:24,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:29:34,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:29:44,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:29:54,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:30:04,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:30:14,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:30:24,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:30:35,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:30:45,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:30:55,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:31:06,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:31:17,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:31:27,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:31:37,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:31:47,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:31:57,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:32:07,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:32:18,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:32:29,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:32:43,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:32:53,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:33:03,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:33:13,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:33:23,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:33:34,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:33:44,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:33:54,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:34:04,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:34:14,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:34:24,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:34:34,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:34:45,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:34:55,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:35:05,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:35:15,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:35:25,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:35:35,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:35:45,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:35:56,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:36:06,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:36:16,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:36:26,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:36:36,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:36:46,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:36:56,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:37:07,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:37:17,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:37:27,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:37:37,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:37:47,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:37:57,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:38:08,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:38:18,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:38:29,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:38:40,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:38:50,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:39:00,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:39:10,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:39:20,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:39:30,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:39:41,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:39:51,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:40:01,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:40:11,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:40:21,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:40:31,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:40:42,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:40:52,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:41:02,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:41:12,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:41:22,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:41:32,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:41:42,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:41:53,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:42:03,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:42:13,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:42:25,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:42:35,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:42:45,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:42:56,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:43:06,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:43:16,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:43:26,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:43:36,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:43:46,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:43:56,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:44:07,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:44:17,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:44:27,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:44:37,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:44:47,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:44:57,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:45:07,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:45:17,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:45:27,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:45:38,3.3,93,N/A,OFF,OFF
weather_api,2025-02-10 21:45:48,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:45:58,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:46:08,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:46:18,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:46:28,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:46:38,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:46:49,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:46:59,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:47:09,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:47:19,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:47:29,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:47:39,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:47:49,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:48:00,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:48:10,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:48:20,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:48:30,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:48:40,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:48:50,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:49:00,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:49:10,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:49:20,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:49:31,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:49:41,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:49:51,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:50:01,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:50:11,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:50:21,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:50:32,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:50:42,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:50:52,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:51:03,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:51:13,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:51:23,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:51:34,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:51:44,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:51:54,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:52:04,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:52:14,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:52:24,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:52:34,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:52:44,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:52:54,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:53:05,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:53:15,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:53:25,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:53:35,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:53:45,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:53:55,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:54:05,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:54:15,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:54:25,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:54:36,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:54:46,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:54:56,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:55:06,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:55:16,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:55:26,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:55:37,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:55:47,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:55:57,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:56:07,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:56:17,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:56:27,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:56:38,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:56:48,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:56:58,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:57:08,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:57:18,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:57:28,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:57:38,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:57:48,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:57:58,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:58:09,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:58:19,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:58:29,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:58:39,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:58:49,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:59:00,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:59:10,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:59:20,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:59:30,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:59:41,3.2,93,N/A,OFF,OFF
weather_api,2025-02-10 21:59:51,3.2,93,N/A,OFF,OFF
